timestamp,camera,ball_detected,ball_x,ball_y,ball_area,tag4_detected,tag4_x,tag4_y,tag5_detected,tag5_x,tag5_y
1763881455.578,kreo2,True,585,366,372,False,,,False,,
1763881455.584,kreo1,True,772,594,864,False,,,False,,
1763881455.602,kreo1,True,771,594,904,False,,,True,821,435
1763881455.625,kreo1,True,772,594,866,False,,,True,822,435
1763881455.655,kreo1,True,772,594,884,False,,,False,,
1763881455.600,kreo2,True,587,366,308,False,,,False,,
1763881455.687,kreo1,True,772,594,878,False,,,False,,
1763881455.725,kreo1,True,772,594,874,False,,,True,822,435
1763881455.758,kreo1,True,771,594,896,False,,,True,822,435
1763881455.694,kreo2,True,587,366,288,False,,,False,,
1763881455.840,kreo1,True,772,594,858,False,,,True,822,435
1763881455.877,kreo1,True,771,594,880,False,,,True,822,435
1763881455.907,kreo1,True,772,594,886,False,,,False,,
1763881455.941,kreo1,True,772,594,872,False,,,True,822,435
1763881455.848,kreo2,True,587,366,310,False,,,False,,
1763881455.974,kreo1,True,772,594,858,False,,,False,,
1763881456.007,kreo1,True,772,594,882,False,,,True,822,435
1763881456.040,kreo1,True,772,594,878,False,,,False,,
1763881456.072,kreo1,True,771,594,904,False,,,False,,
1763881456.103,kreo1,True,771,594,902,False,,,False,,
1763881456.015,kreo2,True,584,366,370,False,,,False,,
1763881456.172,kreo1,True,771,594,900,False,,,False,,
1763881456.166,kreo2,True,587,366,324,True,423,461,False,,
1763881456.203,kreo1,True,772,593,842,False,,,False,,
1763881456.230,kreo1,True,772,595,832,False,,,False,,
1763881456.266,kreo1,True,772,594,876,False,,,False,,
1763881456.297,kreo1,True,772,594,876,False,,,True,822,435
1763881456.355,kreo1,True,772,594,872,False,,,True,822,435
1763881456.387,kreo1,True,772,594,856,False,,,False,,
1763881456.203,kreo2,True,587,366,308,True,422,460,False,,
1763881456.417,kreo2,True,584,366,384,False,,,False,,
1763881456.450,kreo2,True,587,365,286,True,422,461,False,,
1763881456.482,kreo2,True,584,366,394,True,422,461,False,,
1763881456.522,kreo2,True,587,366,314,False,,,False,,
1763881456.554,kreo2,True,584,366,346,False,,,False,,
1763881456.584,kreo2,True,584,366,396,False,,,False,,
1763881456.422,kreo1,True,771,594,896,False,,,True,822,435
1763881456.622,kreo2,True,584,366,384,False,,,False,,
1763881456.657,kreo2,True,587,366,298,False,,,False,,
1763881456.690,kreo2,True,586,366,348,False,,,False,,
1763881456.717,kreo2,True,584,366,372,False,,,False,,
1763881456.749,kreo2,True,587,366,320,False,,,False,,
1763881456.783,kreo2,True,587,366,346,False,,,False,,
1763881456.623,kreo1,True,772,594,866,False,,,False,,
1763881456.817,kreo2,True,584,366,380,True,422,460,False,,
1763881456.823,kreo1,True,772,594,868,False,,,False,,
1763881456.855,kreo1,True,772,594,866,False,,,False,,
1763881456.888,kreo1,True,771,594,896,False,,,False,,
1763881456.923,kreo1,True,772,594,862,False,,,False,,
1763881456.849,kreo2,True,587,366,322,False,,,False,,
1763881456.986,kreo1,True,771,594,910,False,,,True,822,435
1763881457.014,kreo1,True,771,594,906,False,,,True,822,435
1763881457.043,kreo1,True,772,594,866,False,,,True,822,435
1763881457.078,kreo1,True,772,594,876,False,,,True,822,435
1763881457.107,kreo1,True,772,594,864,False,,,True,822,435
1763881457.143,kreo1,True,772,594,872,False,,,True,822,435
1763881457.000,kreo2,True,587,366,308,False,,,False,,
1763881457.181,kreo1,True,772,594,854,False,,,True,821,435
1763881457.212,kreo1,True,772,594,870,False,,,False,,
1763881457.241,kreo1,True,771,594,908,False,,,False,,
1763881457.276,kreo1,True,772,594,866,False,,,False,,
1763881457.176,kreo2,True,584,366,382,False,,,False,,
1763881457.304,kreo1,True,772,594,878,False,,,True,821,435
