timestamp,camera,ball_detected,ball_x,ball_y,ball_area,tag4_detected,tag4_x,tag4_y,tag5_detected,tag5_x,tag5_y
1763882751.866,kreo2,True,582,366,608,False,,,False,,
1763882751.873,kreo1,True,771,594,924,False,,,False,,
1763882751.888,kreo2,True,583,366,644,True,422,461,False,,
1763882751.919,kreo2,True,583,366,630,True,422,461,False,,
1763882751.926,kreo1,True,772,594,896,False,,,True,822,435
1763882751.957,kreo2,True,582,366,570,True,422,461,False,,
1763882751.961,kreo1,True,772,594,888,False,,,True,822,435
1763882751.993,kreo1,True,771,594,910,False,,,True,822,435
1763882752.018,kreo2,True,583,366,646,True,422,461,True,500,448
1763882752.060,kreo1,True,771,594,910,False,,,True,822,435
1763882752.054,kreo2,True,583,366,612,True,422,461,True,500,448
1763882752.090,kreo2,True,583,366,628,True,422,461,True,500,449
1763882752.094,kreo1,True,771,594,910,False,,,True,822,435
1763882752.127,kreo1,True,772,594,888,False,,,True,822,435
1763882752.125,kreo2,True,583,366,630,True,422,461,False,,
1763882752.156,kreo2,True,583,365,570,True,422,461,False,,
1763882752.159,kreo1,True,772,594,886,False,,,True,822,435
1763882752.189,kreo2,True,582,366,602,True,422,461,False,,
1763882752.193,kreo1,True,772,594,884,False,,,True,821,435
1763882752.225,kreo2,True,582,366,606,True,422,461,False,,
1763882752.229,kreo1,True,772,594,890,False,,,True,822,435
1763882752.261,kreo2,True,582,366,584,True,422,461,False,,
1763882752.265,kreo1,True,771,594,908,False,,,True,822,435
1763882752.293,kreo1,True,771,594,904,False,,,True,821,435
1763882752.293,kreo2,True,583,366,626,True,422,461,False,,
1763882752.319,kreo2,True,583,366,620,True,422,461,False,,
1763882752.326,kreo1,True,771,594,930,False,,,True,821,435
1763882752.355,kreo2,True,583,366,590,True,422,461,False,,
1763882752.361,kreo1,True,771,594,906,False,,,True,821,435
1763882752.392,kreo1,True,771,594,908,False,,,True,821,435
1763882752.385,kreo2,True,583,366,632,False,,,True,500,449
1763882752.420,kreo2,True,583,366,644,True,422,461,True,500,449
1763882752.426,kreo1,True,771,594,922,False,,,True,821,435
1763882752.456,kreo2,True,582,366,578,False,,,False,,
1763882752.485,kreo2,True,582,366,608,True,422,461,True,500,449
1763882752.458,kreo1,True,772,594,890,False,,,True,822,435
1763882752.491,kreo1,True,772,594,882,False,,,True,822,435
1763882752.521,kreo2,True,583,366,636,False,,,False,,
1763882752.526,kreo1,True,771,594,928,False,,,True,822,435
1763882752.551,kreo2,True,582,365,572,True,422,461,True,500,449
1763882752.561,kreo1,True,772,594,882,False,,,True,822,435
1763882752.582,kreo2,True,582,366,604,True,422,461,True,500,449
1763882752.592,kreo1,True,772,594,894,False,,,True,822,435
1763882752.604,kreo2,True,583,366,602,True,422,461,True,500,449
1763882752.640,kreo2,True,583,366,638,True,422,461,True,500,449
1763882752.659,kreo1,True,771,594,898,False,,,True,822,435
1763882752.677,kreo2,True,583,366,656,True,422,460,False,,
1763882752.710,kreo2,True,583,366,598,False,,,False,,
1763882752.692,kreo1,True,771,594,928,False,,,True,821,435
1763882752.740,kreo2,True,583,366,624,False,,,False,,
1763882752.737,kreo1,True,771,594,926,False,,,True,822,435
1763882752.759,kreo1,True,771,593,884,False,,,True,822,435
1763882752.792,kreo1,True,771,594,910,False,,,False,,
1763882752.777,kreo2,True,583,366,624,False,,,False,,
1763882752.813,kreo1,True,771,594,910,False,,,True,821,435
1763882752.813,kreo2,True,583,365,570,False,,,False,,
1763882752.844,kreo1,True,771,594,910,False,,,True,822,435
1763882752.847,kreo2,True,583,366,628,False,,,False,,
1763882752.877,kreo2,True,583,366,646,True,422,461,False,,
1763882752.878,kreo1,True,771,594,922,False,,,True,822,435
1763882752.910,kreo2,True,583,366,610,True,422,461,False,,
1763882752.915,kreo1,True,772,594,886,False,,,False,,
1763882752.948,kreo1,True,772,594,890,False,,,False,,
1763882752.935,kreo2,True,583,366,632,True,422,461,False,,
1763882752.978,kreo1,True,771,594,936,False,,,True,822,435
1763882752.976,kreo2,True,583,366,648,True,422,461,False,,
1763882753.008,kreo2,True,582,365,548,True,422,461,False,,
1763882753.012,kreo1,True,771,594,906,False,,,True,822,435
1763882753.054,kreo1,True,771,594,904,False,,,True,822,435
1763882753.041,kreo2,True,582,366,604,True,422,461,False,,
1763882753.069,kreo2,True,583,366,620,True,422,461,False,,
1763882753.088,kreo2,True,583,366,624,True,421,461,True,500,449
1763882753.085,kreo1,True,771,594,932,False,,,True,822,435
1763882753.118,kreo1,True,772,594,886,False,,,True,822,435
1763882753.121,kreo2,True,583,366,630,True,421,461,True,500,449
1763882753.154,kreo2,True,582,366,600,True,422,460,False,,
1763882753.145,kreo1,True,771,594,896,False,,,True,822,435
1763882753.176,kreo1,True,771,594,914,False,,,True,822,435
1763882753.184,kreo2,True,583,366,636,True,422,461,True,500,449
1763882753.217,kreo1,True,771,594,918,False,,,False,,
1763882753.214,kreo2,True,583,365,578,True,422,461,True,500,449
1763882753.245,kreo2,True,583,366,636,True,422,461,True,500,449
1763882753.252,kreo1,True,771,594,906,False,,,True,821,435
1763882753.287,kreo1,True,771,594,882,False,,,True,822,435
1763882753.282,kreo2,True,583,366,634,True,422,461,True,500,449
1763882753.308,kreo2,True,583,366,604,True,422,461,True,500,449
1763882753.319,kreo1,True,771,594,916,False,,,False,,
1763882753.337,kreo2,True,582,366,612,True,422,461,False,,
1763882753.354,kreo1,True,771,594,906,False,,,False,,
1763882753.368,kreo2,True,583,366,636,False,,,False,,
1763882753.387,kreo1,True,771,594,904,False,,,False,,
1763882753.416,kreo2,True,583,366,588,True,423,461,True,500,449
1763882753.414,kreo1,True,771,594,928,False,,,False,,
1763882753.436,kreo2,True,583,366,622,True,423,461,True,500,449
1763882753.443,kreo1,True,772,594,880,False,,,False,,
1763882753.468,kreo2,True,583,366,636,True,423,461,True,500,449
1763882753.474,kreo1,True,771,594,916,False,,,False,,
1763882753.483,kreo2,True,582,366,594,True,423,461,True,500,449
1763882753.502,kreo1,True,771,594,902,False,,,True,822,435
1763882753.512,kreo2,True,582,366,572,True,423,461,True,500,449
1763882753.536,kreo1,True,771,594,924,False,,,True,822,435
