timestamp,camera,ball_detected,ball_x,ball_y,ball_area,tag4_detected,tag4_x,tag4_y,tag5_detected,tag5_x,tag5_y
1763882604.964,kreo2,True,587,366,330,False,,,False,,
1763882604.971,kreo1,True,772,594,884,False,,,False,,
1763882604.980,kreo2,True,584,366,394,False,,,False,,
1763882604.987,kreo1,True,772,594,870,False,,,False,,
1763882605.001,kreo2,True,587,366,280,False,,,False,,
1763882605.008,kreo1,True,771,594,910,False,,,False,,
1763882605.032,kreo2,True,586,366,356,False,,,False,,
1763882605.039,kreo1,True,771,594,880,False,,,False,,
1763882605.071,kreo1,True,771,594,896,False,,,False,,
1763882605.065,kreo2,True,587,367,318,False,,,False,,
1763882605.087,kreo1,True,772,594,862,False,,,False,,
1763882605.100,kreo2,True,587,366,304,False,,,False,,
1763882605.109,kreo1,True,771,594,896,False,,,False,,
1763882605.134,kreo2,True,584,366,402,False,,,False,,
1763882605.139,kreo1,True,772,595,834,False,,,False,,
1763882605.164,kreo2,True,587,366,320,False,,,False,,
1763882605.171,kreo1,True,771,594,892,False,,,False,,
1763882605.182,kreo2,True,584,366,374,False,,,False,,
1763882605.188,kreo1,True,772,594,862,False,,,False,,
1763882605.208,kreo1,True,771,594,902,False,,,False,,
1763882605.217,kreo2,True,587,366,292,False,,,False,,
1763882605.239,kreo1,True,772,594,876,False,,,False,,
1763882605.248,kreo2,True,584,366,366,False,,,False,,
1763882605.273,kreo1,True,771,594,890,False,,,False,,
1763882605.281,kreo2,True,584,366,362,False,,,False,,
1763882605.302,kreo2,True,585,366,350,False,,,False,,
1763882605.313,kreo1,True,771,594,900,False,,,False,,
1763882605.335,kreo2,True,584,366,416,False,,,False,,
1763882605.340,kreo1,True,772,595,830,False,,,False,,
1763882605.364,kreo2,True,587,367,328,False,,,False,,
1763882605.371,kreo1,True,772,594,862,False,,,False,,
1763882605.389,kreo1,True,772,595,844,False,,,False,,
1763882605.380,kreo2,True,586,367,372,False,,,False,,
1763882605.401,kreo2,True,584,366,352,False,,,False,,
1763882605.424,kreo1,True,771,594,892,False,,,False,,
1763882605.432,kreo2,True,587,366,332,False,,,False,,
1763882605.455,kreo1,True,772,594,878,False,,,False,,
1763882605.466,kreo2,True,587,366,306,False,,,False,,
1763882605.480,kreo2,True,584,366,386,False,,,False,,
1763882605.487,kreo1,True,771,594,884,False,,,False,,
1763882605.503,kreo2,True,586,366,318,False,,,False,,
1763882605.507,kreo1,True,771,594,898,False,,,False,,
1763882605.532,kreo2,True,585,367,388,False,,,False,,
1763882605.540,kreo1,True,772,594,872,False,,,False,,
1763882605.564,kreo2,True,584,366,368,False,,,False,,
1763882605.581,kreo2,True,587,367,356,False,,,False,,
1763882605.571,kreo1,True,771,594,894,False,,,False,,
1763882605.587,kreo1,True,771,594,884,False,,,False,,
1763882605.600,kreo2,True,587,366,308,False,,,False,,
1763882605.608,kreo1,True,772,594,886,False,,,False,,
1763882605.634,kreo2,True,584,367,416,False,,,False,,
1763882605.639,kreo1,True,771,594,894,False,,,False,,
1763882605.664,kreo2,True,587,366,332,False,,,False,,
1763882605.681,kreo2,True,584,367,420,False,,,False,,
1763882605.674,kreo1,True,772,594,872,False,,,False,,
1763882605.704,kreo2,True,588,366,280,False,,,False,,
1763882605.708,kreo1,True,771,594,876,False,,,False,,
1763882605.734,kreo2,True,587,366,338,False,,,False,,
1763882605.741,kreo1,True,772,594,872,False,,,False,,
1763882605.765,kreo2,True,587,366,294,False,,,False,,
1763882605.774,kreo1,True,772,594,870,False,,,False,,
1763882605.782,kreo2,True,584,366,394,False,,,False,,
