timestamp,camera,ball_detected,ball_x,ball_y,ball_area,tag4_detected,tag4_x,tag4_y,tag5_detected,tag5_x,tag5_y
1763881267.774,kreo2,True,583,366,620,True,422,460,True,500,448
1763881267.781,kreo1,True,772,594,890,False,,,False,,
1763881267.799,kreo1,True,771,594,912,False,,,True,822,435
1763881267.818,kreo1,True,771,594,910,False,,,True,821,435
1763881267.850,kreo1,True,772,594,898,False,,,True,822,435
1763881267.889,kreo1,True,772,594,888,False,,,True,822,435
1763881267.795,kreo2,True,582,366,608,True,422,460,False,,
1763881267.920,kreo1,True,772,594,876,False,,,False,,
1763881267.950,kreo1,True,771,594,918,False,,,True,822,435
1763881267.983,kreo1,True,772,594,894,False,,,True,822,435
1763881267.895,kreo2,True,582,366,612,True,422,460,True,501,448
1763881268.018,kreo1,True,772,594,890,False,,,True,822,435
1763881268.012,kreo2,True,582,366,584,True,422,460,False,,
1763881268.050,kreo1,True,771,594,924,False,,,True,821,435
1763881268.045,kreo2,True,583,366,586,True,422,460,True,500,448
1763881268.085,kreo2,True,582,366,588,True,423,460,False,,
1763881268.121,kreo2,True,583,366,630,True,422,460,False,,
1763881268.146,kreo2,True,582,366,604,True,422,460,True,500,449
1763881268.176,kreo2,True,583,366,630,True,422,460,True,499,448
1763881268.202,kreo2,True,583,366,636,True,422,460,True,500,448
1763881268.085,kreo1,True,771,594,912,False,,,True,822,435
1763881268.228,kreo2,True,583,366,612,True,422,460,True,500,448
1763881268.234,kreo1,True,771,594,904,False,,,True,822,435
1763881268.270,kreo2,True,582,366,580,True,422,460,True,500,449
1763881268.296,kreo2,True,584,366,620,True,422,460,True,500,448
1763881268.327,kreo2,True,583,365,598,True,422,460,True,500,448
1763881268.359,kreo2,True,582,366,598,True,423,460,False,,
1763881268.271,kreo1,True,771,594,904,False,,,True,822,435
1763881268.391,kreo2,True,583,366,628,True,422,461,True,500,448
1763881268.383,kreo1,True,771,594,926,False,,,False,,
1763881268.418,kreo1,True,771,594,912,False,,,False,,
1763881268.453,kreo1,True,771,594,926,False,,,True,822,435
1763881268.496,kreo1,True,772,594,878,False,,,True,821,435
1763881268.414,kreo2,True,583,366,636,True,423,460,False,,
1763881268.522,kreo1,True,772,595,854,False,,,False,,
1763881268.528,kreo2,True,583,366,610,True,423,460,True,500,448
1763881268.561,kreo2,True,582,366,604,True,422,461,False,,
1763881268.601,kreo2,True,583,366,630,True,423,460,True,500,448
1763881268.630,kreo2,True,583,366,614,True,423,460,True,500,448
1763881268.661,kreo2,True,583,366,636,True,422,460,True,500,448
1763881268.554,kreo1,True,772,594,890,False,,,True,822,435
1763881268.692,kreo2,True,582,366,612,True,422,460,True,500,448
1763881268.698,kreo1,True,771,594,912,False,,,False,,
1763881268.718,kreo1,True,771,594,926,False,,,True,821,435
1763881268.762,kreo1,True,772,594,884,False,,,True,822,435
1763881268.789,kreo1,True,772,594,890,False,,,True,822,435
1763881268.820,kreo1,True,772,594,894,False,,,False,,
1763881268.715,kreo2,True,583,366,626,True,423,460,False,,
1763881268.851,kreo1,True,771,594,914,False,,,False,,
1763881268.883,kreo1,True,772,594,902,False,,,True,821,435
1763881268.904,kreo1,True,772,594,894,False,,,True,822,435
1763881268.935,kreo1,True,771,594,922,False,,,True,822,435
1763881268.967,kreo1,True,772,594,888,False,,,True,821,435
1763881268.847,kreo2,True,583,366,632,True,422,460,True,500,448
1763881268.995,kreo2,True,582,366,612,True,423,460,True,500,448
1763881269.028,kreo2,True,583,366,620,True,422,460,False,,
1763881269.061,kreo2,True,583,366,642,True,423,460,True,500,449
1763881269.092,kreo2,True,583,366,574,True,423,460,True,500,448
1763881269.118,kreo2,True,583,366,620,True,422,460,True,500,449
1763881268.999,kreo1,True,771,594,920,False,,,True,822,435
1763881269.145,kreo2,True,582,366,604,True,422,460,True,500,448
