timestamp,camera,ball_detected,ball_x,ball_y,ball_area,tag4_detected,tag4_x,tag4_y,tag5_detected,tag5_x,tag5_y
1763882998.937,kreo2,True,583,365,516,False,,,False,,
1763882998.949,kreo1,True,771,594,916,False,,,False,,
1763882998.979,kreo2,True,583,366,632,True,422,461,False,,
1763882998.982,kreo1,True,772,594,872,False,,,True,822,435
1763882999.019,kreo2,True,583,366,618,True,422,461,True,500,448
1763882999.019,kreo1,True,771,594,910,False,,,True,822,435
1763882999.041,kreo2,True,584,365,534,True,422,461,True,500,448
1763882999.046,kreo1,True,771,594,906,False,,,True,822,435
1763882999.071,kreo2,True,583,366,606,True,422,461,True,500,448
1763882999.079,kreo1,True,771,594,912,False,,,True,822,435
1763882999.089,kreo2,True,582,365,536,True,421,461,False,,
1763882999.163,kreo2,True,582,366,596,True,421,461,False,,
1763882999.149,kreo1,True,771,594,914,False,,,True,822,435
1763882999.193,kreo2,True,584,365,548,True,422,462,False,,
1763882999.192,kreo1,True,771,594,920,False,,,True,822,435
1763882999.224,kreo1,True,771,594,918,False,,,True,822,435
1763882999.230,kreo2,True,583,366,614,True,422,461,False,,
1763882999.252,kreo1,True,772,594,888,False,,,True,822,435
1763882999.256,kreo2,True,582,366,600,True,422,461,False,,
1763882999.292,kreo2,True,581,365,504,False,,,False,,
1763882999.287,kreo1,True,772,594,890,False,,,True,822,435
1763882999.323,kreo1,True,771,594,914,False,,,True,822,435
1763882999.327,kreo2,True,583,366,624,False,,,False,,
1763882999.353,kreo1,True,771,594,908,False,,,False,,
1763882999.357,kreo2,True,583,366,622,False,,,False,,
1763882999.387,kreo2,True,582,366,568,False,,,False,,
1763882999.380,kreo1,True,772,594,892,False,,,False,,
1763882999.409,kreo2,True,582,366,604,False,,,False,,
1763882999.414,kreo1,True,771,594,916,False,,,False,,
1763882999.440,kreo2,True,583,365,522,False,,,False,,
1763882999.446,kreo1,True,772,594,876,False,,,False,,
1763882999.471,kreo2,True,583,366,624,False,,,True,500,448
1763882999.492,kreo1,True,771,594,918,False,,,True,822,435
1763882999.493,kreo2,True,583,365,516,True,422,461,False,,
1763882999.528,kreo1,True,771,594,922,False,,,False,,
1763882999.567,kreo2,True,582,366,600,True,422,461,False,,
1763882999.578,kreo1,True,771,594,908,False,,,False,,
1763882999.605,kreo1,True,771,594,910,False,,,True,822,435
1763882999.587,kreo2,True,583,365,548,True,422,461,False,,
1763882999.637,kreo1,True,771,594,908,False,,,True,822,435
1763882999.641,kreo2,True,582,365,538,True,422,461,False,,
1763882999.669,kreo1,True,771,594,926,False,,,True,822,435
1763882999.672,kreo2,True,583,366,618,True,422,461,False,,
1763882999.701,kreo2,True,584,365,532,True,422,461,False,,
1763882999.733,kreo2,True,582,366,600,True,421,461,False,,
1763882999.702,kreo1,True,771,594,914,False,,,True,822,435
1763882999.735,kreo1,True,771,594,912,False,,,True,822,435
1763882999.763,kreo2,True,583,366,628,True,422,461,False,,
1763882999.767,kreo1,True,771,594,916,False,,,True,822,435
1763882999.791,kreo2,True,584,365,528,True,422,461,False,,
1763882999.824,kreo2,True,583,366,628,True,422,461,False,,
1763882999.796,kreo1,True,771,594,902,False,,,True,822,435
1763882999.845,kreo1,True,771,594,912,False,,,True,822,435
1763882999.861,kreo2,True,583,366,632,True,422,461,False,,
1763882999.878,kreo1,True,772,594,884,False,,,True,822,435
1763882999.908,kreo1,True,771,594,914,False,,,False,,
1763882999.900,kreo2,True,583,365,544,True,422,461,False,,
1763882999.928,kreo2,True,582,366,608,True,422,461,False,,
1763882999.937,kreo1,True,771,594,928,False,,,False,,
1763882999.967,kreo2,True,583,366,606,True,422,461,False,,
1763882999.968,kreo1,True,771,594,926,False,,,False,,
1763882999.999,kreo1,True,772,594,890,False,,,False,,
1763882999.991,kreo2,True,583,365,516,True,421,461,True,500,449
1763883000.029,kreo2,True,583,366,626,False,,,False,,
1763883000.034,kreo1,True,771,594,908,False,,,False,,
1763883000.055,kreo2,True,583,366,580,False,,,False,,
1763883000.062,kreo1,True,771,594,912,False,,,True,821,435
1763883000.096,kreo1,True,772,594,876,False,,,True,822,435
1763883000.090,kreo2,True,583,365,574,False,,,False,,
1763883000.120,kreo1,True,771,594,930,False,,,True,822,435
1763883000.124,kreo2,True,583,366,612,False,,,False,,
1763883000.146,kreo1,True,772,594,894,False,,,True,822,435
1763883000.155,kreo2,True,583,366,632,True,422,461,True,500,448
1763883000.184,kreo1,True,772,594,878,False,,,True,822,435
1763883000.189,kreo2,True,582,366,552,True,423,461,False,,
1763883000.225,kreo1,True,771,594,924,False,,,True,822,435
1763883000.228,kreo2,True,583,366,612,True,422,460,False,,
1763883000.246,kreo1,True,771,594,912,False,,,True,822,435
1763883000.265,kreo2,True,583,366,626,True,422,461,True,500,448
1763883000.279,kreo1,True,771,594,918,False,,,True,822,435
1763883000.299,kreo2,True,583,365,556,True,422,461,True,500,448
1763883000.300,kreo1,True,772,594,886,False,,,False,,
1763883000.323,kreo2,True,582,366,596,True,422,461,True,500,448
1763883000.330,kreo1,True,772,594,892,False,,,False,,
1763883000.355,kreo2,True,583,366,620,True,422,461,True,500,448
1763883000.363,kreo1,True,771,594,928,False,,,False,,
1763883000.396,kreo1,True,771,594,920,False,,,False,,
1763883000.387,kreo2,True,583,365,556,True,422,461,True,500,448
1763883000.414,kreo2,True,583,366,632,True,422,461,True,500,448
1763883000.441,kreo2,True,581,365,518,True,422,460,True,501,448
1763883000.435,kreo1,True,771,594,910,False,,,False,,
1763883000.471,kreo2,True,582,366,594,True,422,460,True,501,448
1763883000.465,kreo1,True,771,594,920,False,,,True,822,435
1763883000.498,kreo2,True,582,365,514,True,422,460,True,501,448
1763883000.497,kreo1,True,772,594,878,False,,,True,822,435
1763883000.529,kreo2,True,583,366,612,True,422,460,True,501,448
1763883000.533,kreo1,True,771,594,916,False,,,False,,
1763883000.563,kreo2,True,582,366,600,True,422,460,True,501,448
1763883000.567,kreo1,True,771,594,904,False,,,True,822,435
1763883000.592,kreo2,True,583,365,512,True,422,461,False,,
1763883000.602,kreo1,True,772,594,882,False,,,True,821,435
1763883000.638,kreo1,True,771,594,908,False,,,False,,
1763883000.633,kreo2,True,583,366,622,True,422,461,False,,
1763883000.658,kreo2,True,583,366,628,True,422,461,False,,
1763883000.675,kreo1,True,771,594,912,False,,,True,822,435
